user_id;country;city;school
352;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
353;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
354;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
355;Россия;Домодедово;МАОУ «Домодедовский образовательный комплекс «Доминанта»
356;Россия;Липецк;"МАОУ СШ №59 ""Перспектива"" г. Липецка"
357;Россия;Пыть-Ях;МБОУ СОШ №4
358;Россия;Санкт-Петербург;ГБОУ школа №26 с углубленным изучением  французского языка  Невского района Санкт-Петербурга
359;Россия;Санкт-Петербург;ГБОУ школа № 651 Невского района Санкт-Петербурга
360;Россия;Липецк;МБОУ гимназия № 12 г. Липецка
361;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
362;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
363;Россия;Мурино;"МОБУ ""СОШ ""Муринский ЦО № 2"""
364;Россия;Санкт-Петербург;ГБОУ лицей №214 Центрального района Санкт-Петербурга
365;Россия;Санкт-Петербург;ГБОУ лицей № 344 Невского района Санкт-Петербурга
366;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
367;Россия;Домодедово;МАОУ «Домодедовский образовательный комплекс «Доминанта»
368;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
369;Россия;Санкт-Петербург;ГБОУ школа № 334 Невского района Санкт-Петербурга
370;Россия;Санкт-Петербург;ГБОУ школа № 690 Невского района Санкт-Петербурга
